2025-01-08 09:29:50.633268: Epoch: 29/50 Train Loss: 0.2296, Valid Loss: 0.8391, Accuracy: 71.80%, Precision: 0.7581, Recall: 0.8592, F1 Score: 0.8055
2025-01-08 09:30:07.815331: Epoch: 30/50 Train Loss: 0.2251, Valid Loss: 0.8204, Accuracy: 71.58%, Precision: 0.7703, Recall: 0.8290, F1 Score: 0.7986
2025-01-08 09:30:24.994183: Epoch: 31/50 Train Loss: 0.2179, Valid Loss: 0.8262, Accuracy: 71.52%, Precision: 0.7685, Recall: 0.8314, F1 Score: 0.7987
2025-01-08 09:30:42.172301: Epoch: 32/50 Train Loss: 0.2197, Valid Loss: 0.8352, Accuracy: 71.30%, Precision: 0.7626, Recall: 0.8388, F1 Score: 0.7989
2025-01-08 09:30:59.350017: Epoch: 33/50 Train Loss: 0.2221, Valid Loss: 0.8444, Accuracy: 71.97%, Precision: 0.7613, Recall: 0.8560, F1 Score: 0.8059
2025-01-08 09:31:16.528406: Epoch: 34/50 Train Loss: 0.2204, Valid Loss: 0.8301, Accuracy: 71.36%, Precision: 0.7660, Recall: 0.8331, F1 Score: 0.7981
2025-01-08 09:31:33.704093: Epoch: 35/50 Train Loss: 0.2076, Valid Loss: 0.8443, Accuracy: 71.69%, Precision: 0.7631, Recall: 0.8462, F1 Score: 0.8025
2025-01-08 09:31:50.881669: Epoch: 36/50 Train Loss: 0.2062, Valid Loss: 0.8427, Accuracy: 71.41%, Precision: 0.7611, Recall: 0.8445, F1 Score: 0.8006
2025-01-08 09:32:08.060434: Epoch: 37/50 Train Loss: 0.2120, Valid Loss: 0.8443, Accuracy: 71.36%, Precision: 0.7601, Recall: 0.8453, F1 Score: 0.8005
2025-01-08 09:32:25.239058: Epoch: 38/50 Train Loss: 0.2050, Valid Loss: 0.8533, Accuracy: 71.30%, Precision: 0.7580, Recall: 0.8486, F1 Score: 0.8008
2025-01-08 09:32:42.416975: Epoch: 39/50 Train Loss: 0.2108, Valid Loss: 0.8563, Accuracy: 71.41%, Precision: 0.7588, Recall: 0.8494, F1 Score: 0.8015
2025-01-08 09:32:59.594904: Epoch: 40/50 Train Loss: 0.2045, Valid Loss: 0.8457, Accuracy: 71.19%, Precision: 0.7611, Recall: 0.8396, F1 Score: 0.7984
2025-01-08 09:33:16.772726: Epoch: 41/50 Train Loss: 0.2117, Valid Loss: 0.8476, Accuracy: 71.41%, Precision: 0.7595, Recall: 0.8478, F1 Score: 0.8012
2025-01-08 09:33:33.949579: Epoch: 42/50 Train Loss: 0.2038, Valid Loss: 0.8470, Accuracy: 71.25%, Precision: 0.7601, Recall: 0.8429, F1 Score: 0.7994
2025-01-08 09:33:51.128975: Epoch: 43/50 Train Loss: 0.2044, Valid Loss: 0.8495, Accuracy: 71.30%, Precision: 0.7599, Recall: 0.8445, F1 Score: 0.8000
2025-01-08 09:34:08.305531: Epoch: 44/50 Train Loss: 0.2057, Valid Loss: 0.8378, Accuracy: 71.41%, Precision: 0.7658, Recall: 0.8347, F1 Score: 0.7987
2025-01-08 09:34:25.483014: Epoch: 45/50 Train Loss: 0.1962, Valid Loss: 0.8519, Accuracy: 71.25%, Precision: 0.7590, Recall: 0.8453, F1 Score: 0.7998
2025-01-08 09:34:42.659841: Epoch: 46/50 Train Loss: 0.2022, Valid Loss: 0.8484, Accuracy: 71.25%, Precision: 0.7609, Recall: 0.8412, F1 Score: 0.7991
2025-01-08 09:34:59.837879: Epoch: 47/50 Train Loss: 0.1980, Valid Loss: 0.8478, Accuracy: 71.30%, Precision: 0.7630, Recall: 0.8380, F1 Score: 0.7988
2025-01-08 09:35:17.015661: Epoch: 48/50 Train Loss: 0.1959, Valid Loss: 0.8537, Accuracy: 71.47%, Precision: 0.7616, Recall: 0.8445, F1 Score: 0.8009
2025-01-08 09:35:34.192683: Epoch: 49/50 Train Loss: 0.1996, Valid Loss: 0.8587, Accuracy: 71.52%, Precision: 0.7603, Recall: 0.8486, F1 Score: 0.8020
2025-01-08 09:35:51.368807: Epoch: 50/50 Train Loss: 0.2022, Valid Loss: 0.8543, Accuracy: 71.41%, Precision: 0.7622, Recall: 0.8421, F1 Score: 0.8002
2025-01-13 15:37:13.325072: Epoch: 1/50 Train Loss: 0.6523, Valid Loss: 0.6175, Accuracy: 69.24%, Precision: 0.6885, Recall: 1.0000, F1 Score: 0.8155
2025-01-13 15:37:30.459937: Epoch: 2/50 Train Loss: 0.6052, Valid Loss: 0.5940, Accuracy: 69.41%, Precision: 0.6916, Recall: 0.9926, F1 Score: 0.8152
2025-01-13 15:37:47.660835: Epoch: 3/50 Train Loss: 0.5880, Valid Loss: 0.5915, Accuracy: 70.52%, Precision: 0.7026, Recall: 0.9820, F1 Score: 0.8191
2025-01-13 15:38:04.820577: Epoch: 4/50 Train Loss: 0.5697, Valid Loss: 0.5853, Accuracy: 70.08%, Precision: 0.7045, Recall: 0.9640, F1 Score: 0.8141
2025-01-13 15:38:21.983144: Epoch: 5/50 Train Loss: 0.5573, Valid Loss: 0.5824, Accuracy: 70.69%, Precision: 0.7152, Recall: 0.9452, F1 Score: 0.8142
2025-01-13 15:38:39.149605: Epoch: 6/50 Train Loss: 0.5353, Valid Loss: 0.5856, Accuracy: 71.02%, Precision: 0.7187, Recall: 0.9427, F1 Score: 0.8156
2025-01-13 15:38:56.315736: Epoch: 7/50 Train Loss: 0.5166, Valid Loss: 0.6263, Accuracy: 70.24%, Precision: 0.7114, Recall: 0.9460, F1 Score: 0.8121
2025-01-13 15:39:13.484132: Epoch: 8/50 Train Loss: 0.4969, Valid Loss: 0.5981, Accuracy: 70.41%, Precision: 0.7396, Recall: 0.8715, F1 Score: 0.8002
2025-01-13 15:39:30.705593: Epoch: 9/50 Train Loss: 0.4768, Valid Loss: 0.6104, Accuracy: 72.14%, Precision: 0.7327, Recall: 0.9288, F1 Score: 0.8192
2025-01-13 15:39:47.873980: Epoch: 10/50 Train Loss: 0.4527, Valid Loss: 0.6252, Accuracy: 70.63%, Precision: 0.7437, Recall: 0.8666, F1 Score: 0.8005
2025-01-13 15:40:05.042066: Epoch: 11/50 Train Loss: 0.4316, Valid Loss: 0.6463, Accuracy: 70.02%, Precision: 0.7593, Recall: 0.8183, F1 Score: 0.7877
2025-01-13 15:40:22.239374: Epoch: 12/50 Train Loss: 0.3997, Valid Loss: 0.6776, Accuracy: 71.02%, Precision: 0.7323, Recall: 0.9043, F1 Score: 0.8092
2025-01-13 15:40:39.483700: Epoch: 13/50 Train Loss: 0.3755, Valid Loss: 0.6972, Accuracy: 71.02%, Precision: 0.7495, Recall: 0.8617, F1 Score: 0.8017
2025-01-13 15:40:56.710768: Epoch: 14/50 Train Loss: 0.3614, Valid Loss: 0.6724, Accuracy: 71.30%, Precision: 0.7611, Recall: 0.8421, F1 Score: 0.7995
2025-01-13 15:41:13.900184: Epoch: 15/50 Train Loss: 0.3478, Valid Loss: 0.7444, Accuracy: 72.25%, Precision: 0.7464, Recall: 0.8961, F1 Score: 0.8144
2025-01-13 15:41:31.078449: Epoch: 16/50 Train Loss: 0.3380, Valid Loss: 0.6875, Accuracy: 70.41%, Precision: 0.7751, Recall: 0.7954, F1 Score: 0.7851
2025-01-13 15:41:48.247165: Epoch: 17/50 Train Loss: 0.3184, Valid Loss: 0.7263, Accuracy: 72.02%, Precision: 0.7607, Recall: 0.8584, F1 Score: 0.8066
